127.0.0.1 - - [21/Sep/2018:14:30:41 +0900] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:47:16 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1960
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:47:17 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:47:21 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:49:18 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:49:19 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:49:19 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:49:19 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2048
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:49:19 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:07 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:07 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:07 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:07 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2048
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:08 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:47 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:47 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:47 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:47 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2065
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:48 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:56 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:56 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:56 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:56 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2065
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:50:56 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:51:17 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:51:17 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:51:17 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:51:17 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2064
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:51:18 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:51:46 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:51:46 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:51:46 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:51:46 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2064
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:51:47 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:17 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:17 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:17 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:17 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2066
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:18 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:18 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:18 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:18 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:18 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2066
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:19 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:59 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:59 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:59 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:59 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2066
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:53:59 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:56:45 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:56:45 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:56:45 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:56:45 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2047
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:56:46 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:56:53 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:56:53 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:56:53 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:56:53 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2053
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:56:53 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:09:03 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:09:03 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:09:03 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:09:03 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2080
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:09:03 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:09:16 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:09:16 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:09:16 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:09:16 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2086
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:09:17 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:09:55 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:09:56 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:11:14 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:11:14 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:11:14 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:11:14 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2079
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:11:15 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:13:32 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:13:32 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:13:32 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:13:32 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2084
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:13:33 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:13:57 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:13:57 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:13:58 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:13:58 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2084
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:13:58 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:14:18 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:14:18 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2074
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:14:39 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:14:40 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:15:44 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:15:44 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2028
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:18:28 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:18:29 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2046
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:19:01 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:19:01 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2045
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:02 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:02 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2045
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:25 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:25 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2043
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:28 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:28 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:28 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:28 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2043
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:29 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:29 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:29 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:29 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:29 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2043
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:30 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:30 +0900] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:40 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:20:41 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:24 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:25 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:26 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:26 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:27 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:27 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:27 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:27 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:27 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:27 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:27 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:27 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:27 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:28 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:29 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:30 +0900] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:33 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:34 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:52 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:22:53 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:23:54 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:24:13 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:24:13 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:24:38 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:24:38 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2076
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:01 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:01 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:04 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:04 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:04 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:04 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2076
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:05 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:05 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:05 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:05 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:05 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2076
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:06 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:06 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:06 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:06 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:06 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:06 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:06 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:06 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:06 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:06 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:06 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:07 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:07 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:07 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:07 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:07 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:07 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:07 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:25:08 +0900] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:26:12 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:26:12 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:26:12 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2159
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:27:15 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:27:15 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2161
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:14 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:15 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:31 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:31 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:36 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:36 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:36 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2164
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
